FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61fe,NRS,Maria Island,MAI20151216,2015-12-16,2015-12-17 13:35:00,-42.5967,148.2333,11,MAI20151216_85,85,0.004,0.004,0,0,,,0.009,0,0.095,0.025,0,0.016,0.009,,0.008,0,0.003,0,0,0.095,0,0.025,0,0,0.027,0,0.014,0,0,0,0,0.003,0,0,0,0,0.011,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_61ff,NRS,Maria Island,MAI20151216,2015-12-16,2015-12-17 13:00:00,-42.5967,148.2333,11,MAI20151216_WC,WC,0.018,0.018,0.005,0.004,,,0.01,0,0.378,0.105,0,0.055,0.023,,0.01,0,0.016,0.003,0,0.378,0,0.105,0,0,0.041,0,0.033,0,0,0,0,0.01,0.011,0,0,0,0.03,0,0,0.01,0.034,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6200,NRS,Maria Island,MAI20160209,2016-02-09,2016-02-10 11:35:00,-42.5967,148.2333,18,MAI20160209_0,0,0.017,0.02,0,0,,,0.01,0,0.423,0.062,0,0.058,0.021,,0.049,0,0.027,0.003,0,0.432,0.009,0.062,0,0,0.109,0,0.033,0,0,0,0,0.007,0.008,0,0,0,0.018,0,0,0.012,0.033,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6201,NRS,Maria Island,MAI20160209,2016-02-09,2016-02-10 11:36:00,-42.5967,148.2333,18,MAI20160209_20,20,0.028,0.034,0.002,0.004,,,0.027,0,0.737,0.205,0,0.09,0.057,,0.04,0,0.017,0,0,0.768,0.031,0.205,0,0,0.091,0,0.073,0,0,0,0,0.022,0.009,0,0,0,0.063,0,0,0.015,0.063,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6202,NRS,Maria Island,MAI20160209,2016-02-09,2016-02-10 11:39:00,-42.5967,148.2333,18,MAI20160209_85,85,0,0,0,0,,,0.009,0,0.043,0.013,0,0.004,0.003,,0,0,0,0,0,0.043,0,0.013,0,0,0.014,0,0.006,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6203,NRS,Maria Island,MAI20160209,2016-02-09,2016-02-10 11:25:00,-42.5967,148.2333,18,MAI20160209_WC,WC,0.019,0.029,0.003,0.004,,,0.015,0,0.549,0.173,0,0.061,0.031,,0.019,0,0.015,0,0,0.57,0.021,0.173,0,0,0.072,0,0.041,0,0,0,0,0.017,0.003,0,0,0,0.051,0,0,0.014,0.057,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6204,NRS,Maria Island,MAI20160303,2016-03-03,2016-03-04 11:15:00,-42.5967,148.2333,15,MAI20160303_0,0,0.012,0.022,0,0.003,,,0.029,0,0.644,0.055,0,0.092,0.057,,0.121,0,0.063,0.007,0,0.644,0,0.055,0,0,0.221,0,0.081,0,0,0,0,0.007,0.018,0,0,0,0.017,0,0,0.013,0.011,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6205,NRS,Maria Island,MAI20160303,2016-03-03,2016-03-04 11:17:00,-42.5967,148.2333,15,MAI20160303_20,20,0.013,0.025,0,0.009,,,0.039,0,0.806,0.07,0,0.146,0.093,,0.195,0,0.052,0.005,0,0.806,0,0.07,0,0,0.291,0,0.116,0,0,0,0,0.009,0.041,0,0,0,0.017,0,0,0.013,0.011,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6206,NRS,Maria Island,MAI20160303,2016-03-03,2016-03-04 11:19:00,-42.5967,148.2333,15,MAI20160303_85,85,0.002,0.005,0,0,,,0.01,0,0.095,0.025,0,0.015,0.012,,0.007,0,0.002,0,0,0.101,0.006,0.025,0,0,0.026,0,0.009,0,0,0,0,0.002,0,0,0,0,0.006,0,0,0.001,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6207,NRS,Maria Island,MAI20160303,2016-03-03,2016-03-04 10:50:00,-42.5967,148.2333,15,MAI20160303_WC,WC,0.014,0.019,0,0.005,,,0.035,0,0.612,0.064,0,0.122,0.086,,0.234,0,0.041,0.004,0,0.612,0,0.064,0,0,0.261,0,0.109,0,0,0,0,0.011,0.026,0,0,0,0.023,0,0,0.011,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6208,NRS,Maria Island,MAI20160321,2016-03-21,2016-03-22 10:45:00,-42.5967,148.2333,23,MAI20160321_0,0,0.008,0.016,0,0,,,0.024,0,0.224,0.034,0,0.038,0.033,,0.048,0,0.025,0.003,0,0.263,0.039,0.034,0,0,0.035,0,0.059,0,0,0,0,0.004,0.014,0,0,0,0.006,0,0,0.005,0.047,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6209,NRS,Maria Island,MAI20160321,2016-03-21,2016-03-22 10:46:00,-42.5967,148.2333,23,MAI20160321_20,20,0.013,0.02,0,0.006,,,0.032,0,0.336,0.05,0,0.051,0.043,,0.031,0,0.023,0.003,0,0.382,0.046,0.05,0,0,0.031,0,0.082,0,0.004,0,0,0.007,0.023,0,0,0,0.008,0,0,0.006,0.056,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620a,NRS,Maria Island,MAI20160321,2016-03-21,2016-03-22 10:47:00,-42.5967,148.2333,23,MAI20160321_85,85,0.006,0.008,0,0,,,0.024,0,0.175,0.044,0,0.026,0.009,,0,0,0.006,0,0,0.181,0.006,0.044,0,0,0.045,0,0.029,0,0,0,0,0.004,0,0,0,0,0.014,0,0,0.002,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620b,NRS,Maria Island,MAI20160321,2016-03-21,2016-03-22 11:12:00,-42.5967,148.2333,23,MAI20160321_WC,WC,0.018,0.015,0,0,,,0.03,0,0.333,0.062,0,0.055,0.042,,0.052,0,0.018,0,0,0.352,0.019,0.062,0,0,0.05,0,0.076,0,0,0,0,0.008,0.024,0,0,0,0.017,0,0,0.007,0.029,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620c,NRS,Maria Island,MAI20160428,2016-04-28,2016-04-28 11:50:00,-42.5967,148.2333,12,MAI20160428_0,0,0.019,0.03,0,0,,,0.047,0,1.103,0.067,0,0.18,0.125,,0.195,0,0.046,0,0,1.108,0.005,0.067,0,0,0.381,0,0.125,0,0,0,0,0.009,0.041,0,0,0,0.018,0,0,0.007,0.02,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620d,NRS,Maria Island,MAI20160428,2016-04-28,2016-04-28 11:55:00,-42.5967,148.2333,12,MAI20160428_20,20,0.018,0.035,0,0,,,0.048,0,1.328,0.076,0,0.209,0.256,,0.187,0,0.043,0,0,1.337,0.009,0.076,0,0,0.449,0,0.132,0,0,0,0,0.008,0.045,0,0,0,0.015,0,0,0.005,0.018,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620e,NRS,Maria Island,MAI20160428,2016-04-28,2016-04-28 12:02:00,-42.5967,148.2333,12,MAI20160428_85,85,0.022,0.033,0,0,,,0.054,0,1.303,0.074,0,0.177,0.12,,0.17,0,0.048,0.004,0,1.312,0.009,0.074,0,0,0.422,0,0.146,0,0,0,0,0.01,0.047,0,0,0,0.015,0,0,0.005,0.018,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_620f,NRS,Maria Island,MAI20160428,2016-04-28,2016-04-28 12:51:00,-42.5967,148.2333,12,MAI20160428_WC,WC,0.016,0.02,0,0,,,0.041,0,0.653,0.044,0,0.118,0.067,,0.24,0,0.036,0.003,0,0.653,0,0.044,0,0,0.25,0,0.112,0,0,0,0,0.007,0.035,0,0,0,0.016,0,0,0.005,0.015,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6210,NRS,Maria Island,MAI20160530,2016-05-30,2016-05-31 10:54:00,-42.5967,148.2333,20,MAI20160530_0,0,0.043,0.021,0,0,,,0.024,0,0.538,0.092,0,0.07,0.034,,0.075,0,0.025,0.004,0,0.538,0,0.092,0,0,0.075,0,0.045,0,0,0,0,0.01,0.021,0,0,0,0.023,0,0,0.013,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6211,NRS,Maria Island,MAI20160530,2016-05-30,2016-05-31 10:54:00,-42.5967,148.2333,20,MAI20160530_20,20,0.026,0.014,0,0,,,0.022,0,0.319,0.062,0,0.059,0.033,,0.129,0,0.015,0,0,0.319,0,0.062,0,0,0.078,0,0.042,0,0,0,0,0.01,0.02,0,0,0,0.022,0,0,0.009,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6212,NRS,Maria Island,MAI20160530,2016-05-30,2016-05-31 10:54:00,-42.5967,148.2333,20,MAI20160530_85,85,0.008,0.008,0,0,,,0.013,0,0.203,0.044,0,0.024,0.013,,0.018,0,0.005,0,0,0.203,0,0.044,0,0,0.043,0,0.025,0,0,0,0,0.006,0,0,0,0,0.017,0,0,0.004,0.002,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6213,NRS,Maria Island,MAI20160530,2016-05-30,2016-05-31 10:54:00,-42.5967,148.2333,20,MAI20160530_WC,WC,0.037,0.022,0,0,,,0.026,0,0.582,0.108,0,0.076,0.044,,0.072,0,0.031,0.003,0,0.582,0,0.108,0,0,0.078,0,0.053,0,0.003,0,0,0.013,0.052,0,0,0,0.029,0,0,0.014,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6214,NRS,Maria Island,MAI20160630,2016-06-30,2016-07-01 11:10:00,-42.5967,148.2333,14,MAI20160630_0,0,0.02,0.016,0,0,,,0.023,0,0.429,0.102,0,0.053,0.038,,0,0,0.015,0,0,0.435,0.006,0.102,0,0,0.051,0,0.042,0,0,0,0,0.011,0.012,0,0,0,0.028,0,0,0.01,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6215,NRS,Maria Island,MAI20160630,2016-06-30,2016-07-01 11:10:00,-42.5967,148.2333,14,MAI20160630_20,20,0.014,0.013,0,0,,,0.025,0,0.365,0.091,0,0.041,0.031,,0.012,0,0.01,0,0,0.368,0.003,0.091,0,0,0.052,0,0.04,0,0,0,0,0.011,0.01,0,0,0,0.029,0,0,0.007,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6216,NRS,Maria Island,MAI20160630,2016-06-30,2016-07-01 11:10:00,-42.5967,148.2333,14,MAI20160630_85,85,0.016,0.014,0,0,,,0.022,0,0.372,0.101,0,0.04,0.033,,0,0,0.009,0,0,0.377,0.005,0.101,0,0,0.052,0,0.038,0,0,0,0,0.011,0.013,0,0,0,0.03,0,0,0.006,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6217,NRS,Maria Island,MAI20160630,2016-06-30,2016-07-01 11:10:00,-42.5967,148.2333,14,MAI20160630_WC,WC,0.016,0.012,0,0,,,0.023,0,0.378,0.092,0,0.044,0.022,,0,0,0.013,0,0,0.383,0.005,0.092,0,0,0.056,0,0.041,0,0,0,0,0.01,0.012,0,0,0,0.028,0,0,0.009,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6218,NRS,Maria Island,MAI20160720,2016-07-20,2016-07-21 11:30:00,-42.5967,148.2333,14,MAI20160720_0,0,0.01,0.01,0,0,,,0.023,0,0.285,0.053,0,0.031,0.028,,0.014,0,0.012,0,0,0.287,0.002,0.053,0,0,0.056,0,0.041,0,0,0,0,0.007,0.014,0,0,0,0.017,0,0,0.006,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6219,NRS,Maria Island,MAI20160720,2016-07-20,2016-07-21 11:30:00,-42.5967,148.2333,14,MAI20160720_20,20,0.009,0.011,0,0,,,0.025,0,0.338,0.065,0,0.04,0.036,,0,0,0.011,0,0,0.342,0.004,0.065,0,0,0.059,0,0.044,0,0,0,0,0.007,0.015,0,0,0,0.018,0,0,0.005,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621a,NRS,Maria Island,MAI20160720,2016-07-20,2016-07-21 11:30:00,-42.5967,148.2333,14,MAI20160720_85,85,0.007,0.01,0,0,,,0.02,0,0.277,0.052,0,0.026,0.016,,0,0,0.009,0,0,0.281,0.004,0.052,0,0,0.056,0,0.035,0,0,0,0,0.007,0.005,0,0,0,0.017,0,0,0.004,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621b,NRS,Maria Island,MAI20160720,2016-07-20,2016-07-21 10:40:00,-42.5967,148.2333,14,MAI20160720_WC,WC,0.012,0.013,0,0,,,0.022,0,0.341,0.068,0,0.038,0.024,,0,0,0.019,0,0,0.345,0.004,0.068,0,0,0.062,0,0.041,0,0,0,0,0.008,0.009,0,0,0,0.019,0,0,0.008,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621c,NRS,Maria Island,MAI20160831,2016-08-31,2016-08-31 12:00:00,-42.5967,148.2333,16,MAI20160831_0,0,0.01,0.024,0,0,,,0.02,0,1.243,0.032,0,0.158,0.072,,0.173,0,0.056,0.005,0,1.243,0,0.032,0,0,0.438,0,0.045,0,0,0,0,0.006,0.01,0.059,0,0,0.011,0,0,0.005,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621d,NRS,Maria Island,MAI20160831,2016-08-31,2016-08-31 12:00:00,-42.5967,148.2333,16,MAI20160831_20,20,0.006,0.027,0,0,,,0.022,0,1.22,0.037,0,0.196,0.087,,0.341,0,0.046,0.003,0,1.22,0,0.037,0,0,0.517,0,0.046,0,0,0,0,0.006,0.015,0.056,0,0,0.012,0,0,0.005,0.002,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621e,NRS,Maria Island,MAI20160831,2016-08-31,2016-08-31 12:00:00,-42.5967,148.2333,16,MAI20160831_85,85,0.003,0.031,0,0,,,0.018,0,1.325,0.032,0,0.145,0.085,,0.128,0,0.037,0,0,1.325,0,0.032,0,0,0.465,0,0.031,0,0,0,0,0.004,0,0.034,0,0,0.008,0,0,0.003,0.002,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_621f,NRS,Maria Island,MAI20160831,2016-08-31,2016-08-31 11:15:00,-42.5967,148.2333,16,MAI20160831_WC,WC,0.007,0.022,0,0,,,0.022,0,1.114,0.057,0,0.155,0.082,,0.108,0,0.035,0.003,0,1.114,0,0.057,0,0,0.339,0,0.05,0,0,0,0,0.006,0.009,0.086,0,0,0.014,0,0,0.005,0.005,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6220,NRS,Maria Island,MAI20160927,2016-09-27,2016-09-27 10:45:00,-42.5967,148.2333,12,MAI20160927_0,0,0.015,0.022,0,0,,,0.027,0,0.565,0.126,0,0.088,0.082,,0,0,0.06,0.007,0,0.565,0,0.126,0,0,0.11,0,0.129,0,0.003,0,0,0.016,0.02,0,0,0,0.044,0,0,0.026,0.011,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6221,NRS,Maria Island,MAI20160927,2016-09-27,2016-09-27 10:45:00,-42.5967,148.2333,12,MAI20160927_20,20,0.022,0.037,0,0,,,0.028,0,1,0.249,0,0.142,0.105,,0,0,0.039,0.006,0,1,0,0.249,0,0,0.172,0,0.126,0,0,0,0,0.026,0.06,0,0,0,0.075,0,0,0.022,0.012,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6222,NRS,Maria Island,MAI20160927,2016-09-27,2016-09-27 10:45:00,-42.5967,148.2333,12,MAI20160927_85,85,0,0.005,0,0,,,0,0,0.128,0.013,0,0.013,0.011,,0.017,0,0.005,0,0,0.128,0,0.013,0,0,0.055,0,0.006,0,0,0,0,0,0.007,0,0,0,0.004,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6223,NRS,Maria Island,MAI20160927,2016-09-27,2016-09-27 11:44:00,-42.5967,148.2333,12,MAI20160927_WC,WC,0.013,0.021,0,0,,,0.02,0,0.582,0.133,0,0.072,0.071,,0.091,0,0.038,0.004,0,0.582,0,0.133,0,0,0.139,0,0.08,0,0,0,0,0.015,0.019,0,0,0,0.038,0,0,0.014,0.008,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6224,NRS,Maria Island,MAI20161117,2016-11-17,2016-11-18 13:40:00,-42.5967,148.2333,20,MAI20161117_0,0,0.012,0.014,0,0,,,0.007,0,0.476,0.029,0,0.195,0.019,,0.031,0,0.116,0.018,0,0.476,0,0.029,0,0,0.052,0,0.038,0,0,0,0,0.002,0.207,0,0,0,0.004,0,0,0.005,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6225,NRS,Maria Island,MAI20161117,2016-11-17,2016-11-18 13:40:00,-42.5967,148.2333,20,MAI20161117_20,20,0.029,0.017,0,0,,,0.016,0,0.555,0.033,0,0.095,0.028,,0,0,0.035,0.005,0,0.555,0,0.033,0,0,0.085,0,0.067,0,0,0,0,0.002,0.055,0,0,0,0.008,0,0,0.003,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6226,NRS,Maria Island,MAI20161117,2016-11-17,2016-11-18 13:40:00,-42.5967,148.2333,20,MAI20161117_85,85,0,0.003,0,0,,,0,0,0.069,0,0,0.005,0.004,,0,0,0.003,0,0,0.069,0,0,0,0,0.027,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6227,NRS,Maria Island,MAI20161117,2016-11-17,2016-11-18 14:15:00,-42.5967,148.2333,20,MAI20161117_WC,WC,0.016,0.011,0,0,,,0.01,0,0.413,0.029,0,0.111,0.024,,0,0,0.044,0.006,0,0.413,0,0.029,0,0,0.063,0,0.05,0,0,0,0,0.004,0.083,0,0,0,0.008,0,0,0.003,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6228,NRS,Maria Island,MAI20170104,2017-01-04,2017-01-05 11:50:00,-42.5967,148.2333,12,MAI20170104_0,0,0.005,0.013,0,0,,,0.014,0,0.329,0.053,0,0.027,0.033,,0.025,0,0.039,0.017,0,0.329,0,0.053,0,0,0.06,0,0.051,0,0.004,0,0,0.005,0.003,0,0,0,0.016,0,0,0.006,0.022,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6229,NRS,Maria Island,MAI20170104,2017-01-04,2017-01-05 11:50:00,-42.5967,148.2333,12,MAI20170104_20,20,0.011,0.02,0,0,,,0.022,0,0.449,0.071,0,0.047,0.044,,0.055,0,0.048,0.006,0,0.449,0,0.071,0,0,0.094,0,0.08,0,0.003,0,0,0.01,0.008,0,0,0,0.023,0,0,0.015,0.023,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622a,NRS,Maria Island,MAI20170104,2017-01-04,2017-01-05 11:50:00,-42.5967,148.2333,12,MAI20170104_85,85,0,0.002,0,0,,,0,0,0.042,0.005,0,0,0.007,,0,0,0,0,0,0.042,0,0.005,0,0,0.013,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622b,NRS,Maria Island,MAI20170104,2017-01-04,2017-01-05 11:50:00,-42.5967,148.2333,12,MAI20170104_WC,WC,0.014,0.017,0,0,,,0.022,0,0.462,0.09,0,0.049,0.064,,0.09,0,0.038,0.003,0,0.462,0,0.09,0,0,0.096,0,0.093,0,0,0,0,0.012,0.009,0,0,0,0.034,0,0,0.012,0.019,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622c,NRS,Maria Island,MAI20170223,2017-02-23,2017-02-24 10:20:00,-42.5967,148.2333,13,MAI20170223_0,0,0.028,0.026,0,0,,,0.013,0,0.64,0.128,0,0.055,0.033,,0.06,0,0.03,0.004,0,0.64,0,0.128,0,0,0.106,0,0.046,0,0.004,0,0,0.016,0.007,0,0,0,0.037,0,0,0.022,0.036,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622d,NRS,Maria Island,MAI20170223,2017-02-23,2017-02-24 10:20:00,-42.5967,148.2333,13,MAI20170223_20,20,0.037,0.027,0,0,,,0.019,0,0.813,0.139,0,0.103,0.081,,0.182,0,0.022,0,0,0.813,0,0.139,0,0,0.229,0,0.078,0,0.002,0,0,0.016,0.021,0,0,0,0.04,0,0,0.014,0.02,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622e,NRS,Maria Island,MAI20170223,2017-02-23,2017-02-24 10:20:00,-42.5967,148.2333,13,MAI20170223_85,85,0,0.002,0,0,,,0.003,0,0.044,0.008,0,0.003,0.004,,0,0,0.001,0,0,0.044,0,0.008,0,0,0.014,0,0.003,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.001,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_622f,NRS,Maria Island,MAI20170223,2017-02-23,2017-02-24 10:20:00,-42.5967,148.2333,13,MAI20170223_WC,WC,0.05,0.034,0,0,,,0.024,0,0.834,0.164,0,0.094,0.077,,0.149,0,0.031,0.003,0,0.834,0,0.164,0,0,0.201,0,0.067,0,0.004,0,0,0.019,0.007,0,0,0,0.048,0,0,0.021,0.028,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6230,NRS,Maria Island,MAI20170323,2017-03-23,2017-03-24 11:00:00,-42.5967,148.2333,19,MAI20170323_0,0,0.025,0.011,0,0,,,0.013,0,0.329,0.036,0,0.06,0.016,,0.007,,0.017,0,0,0.329,0,0.036,0,0,0.044,0,0.029,0,0,,0,0.005,0.008,0,0,0,0.01,0,0,0.005,0.008,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6231,NRS,Maria Island,MAI20170323,2017-03-23,2017-03-24 11:00:00,-42.5967,148.2333,19,MAI20170323_20,20,0.021,0.01,0,0,,,0.012,0,0.289,0.041,0,0.045,0.019,,0.006,,0.013,0,0,0.289,0,0.041,0,0,0.037,0,0.031,0,0,,0,0.006,0.01,0,0,0,0.01,0,0,0.006,0.008,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6232,NRS,Maria Island,MAI20170323,2017-03-23,2017-03-24 11:00:00,-42.5967,148.2333,19,MAI20170323_WC,WC,0.019,0.01,0,0,,,0.013,0,0.281,0.059,0,0.043,0.017,,0,,0.011,0,0,0.281,0,0.059,0,0,0.028,0,0.028,0,0,,0,0.007,0.006,0,0,0,0.014,0,0,0.006,0.004,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6233,NRS,Maria Island,MAI20170412,2017-04-12,2017-04-12 10:40:00,-42.5967,148.2333,19,MAI20170412_0,0,0.042,0.019,0,0,,,0.018,0,0.537,0.078,0,0.071,0.031,,0.022,,0.016,0,0,0.537,0,0.078,0,0,0.053,0,0.064,0,0,,0,0.01,0.007,0,0,0,0.02,0,0,0.006,0.006,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6234,NRS,Maria Island,MAI20170412,2017-04-12,2017-04-12 10:40:00,-42.5967,148.2333,19,MAI20170412_20,20,0.039,0.019,0,0,,,0.019,0,0.503,0.09,0,0.07,0.031,,0.017,,0.013,0,0,0.503,0,0.09,0,0,0.051,0,0.058,0,0,,0,0.008,0.008,0,0,0,0.017,0,0,0.005,0.008,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6235,NRS,Maria Island,MAI20170412,2017-04-12,2017-04-12 10:40:00,-42.5967,148.2333,19,MAI20170412_WC,WC,0.039,0.019,0,0,,,0.019,0,0.523,0.092,0,0.074,0.032,,0.016,,0.018,0.002,0,0.523,0,0.092,0,0,0.057,0,0.063,0,0,,0,0.012,0.01,0,0,0,0.019,0,0,0.007,0.007,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6236,NRS,Maria Island,MAI20170601,2017-06-01,2017-06-02 10:15:00,-42.5967,148.2333,17,MAI20170601_0,0,0.025,0.015,0,0,,,0.028,0,0.376,0.096,0,0.044,0.02,,0,,0.012,0,0,0.376,0,0.096,0,0,0.027,0,0.049,0,0,,0,0.013,0,0,0,0,0.024,0,0,0.01,0.012,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6237,NRS,Maria Island,MAI20170601,2017-06-01,2017-06-02 10:15:00,-42.5967,148.2333,17,MAI20170601_20,20,0.023,0.015,0,0,,,0.028,0,0.396,0.11,0,0.049,0.023,,0,,0.009,0,0,0.396,0,0.11,0,0,0.026,0,0.05,0,0,,0,0.014,0,0,0,0,0.026,0,0,0.008,0.009,0,POINT (148.23333 -42.59667)
bgc_pigments_data.fid-69bb3c22_19109cfb4e1_6238,NRS,Maria Island,MAI20170601,2017-06-01,2017-06-02 10:38:00,-42.5967,148.2333,17,MAI20170601_WC,WC,0.024,0.019,0,0,,,0.027,0,0.438,0.13,0,0.048,0.026,,0,,0.009,0,0,0.438,0,0.13,0,0,0.027,0,0.049,0,0,,0,0.015,0,0,0,0,0.027,0,0,0.011,0.014,0,POINT (148.23333 -42.59667)
