FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umolL,Phosphate_flag,Silicate_umolL,Silicate_flag,AustralianMicrobiomeId,geom
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_671f,NRS,Port Hacking,PHB20090924,2009-09-24,2009-09-25 09:00:00,-34.1192,151.2267,10.75,PHB20090924_50,50,35.47,1,,9,,9,,9,0.18,1,5.4,1,,9,0.38,1,1.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6720,NRS,Port Hacking,PHB20090924,2009-09-24,2009-09-25 09:00:00,-34.1192,151.2267,10.75,PHB20090924_60,60,35.409,1,,9,2327.15,1,,9,0.13,1,7,1,,9,0.44,1,2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6721,NRS,Port Hacking,PHB20090924,2009-09-24,2009-09-25 09:00:00,-34.1192,151.2267,10.75,PHB20090924_75,75,35.44,1,2107.79,1,2321.23,1,,9,0.2,1,7.1,1,,9,0.46,1,2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6722,NRS,Port Hacking,PHB20090924,2009-09-24,2009-09-25 09:00:00,-34.1192,151.2267,10.75,PHB20090924_100,100,35.436,1,2110.74,1,2324.56,1,,9,0.08,1,7.9,1,,9,0.5,1,2.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6723,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_0,0,35.473,1,2036.94,1,2325.13,1,,9,0.17,1,0.5,1,,9,0.15,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6724,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_10,10,35.469,1,,9,,9,,9,1.35,2,0.3,1,,9,0.16,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6725,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_20,20,35.47,1,2040.51,1,2327.09,1,,9,1.07,2,0.3,1,,9,0.18,1,0.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6726,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_25,25,35.47,1,,9,,9,,9,2.16,2,0.4,1,,9,0.51,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6727,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_30,30,35.507,1,,9,,9,,9,0.83,2,0.7,1,,9,0.17,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6728,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_40,40,35.546,1,2052.69,1,2328.66,1,,9,0.85,2,1.7,1,,9,0.21,1,0.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6729,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_50,50,35.544,1,,9,,9,,9,0.9,2,2.4,1,,9,0.24,1,1.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672a,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_60,60,35.54,1,2062.23,1,2331.14,1,,9,0.51,1,2.6,1,,9,0.24,1,1.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672b,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_75,75,35.504,1,2060.25,1,2327.12,1,,9,0.83,2,2.5,1,,9,0.27,1,1.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672c,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 09:43:00,-34.1192,151.2267,14,PHB20091011_100,100,35.422,1,2111.36,1,2322.18,1,,9,0.1,1,7.7,1,,9,0.56,1,3.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672d,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_0,0,35.534,1,2031.59,1,2328.21,1,,9,0.12,1,0,1,,9,0.08,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672e,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_10,10,35.53,1,,9,,9,,9,0.1,1,0,1,,9,0.08,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_672f,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_20,20,35.532,1,2034.71,1,2329.32,1,,9,0.12,1,0,1,,9,0.1,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6730,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_25,25,35.538,1,,9,,9,,9,0.08,1,0,1,,9,0.08,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6731,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_30,30,35.542,1,,9,,9,,9,0.07,1,0.1,1,,9,0.77,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6732,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_40,40,35.51,1,2063.68,1,2327.43,1,,9,0.12,1,3.2,1,,9,0.25,1,0.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6733,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_50,50,35.481,1,,9,,9,,9,,9,,9,,9,0.33,1,1.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6734,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_60,60,35.444,1,2093.83,1,2322.77,1,,9,0.13,1,7,1,,9,0.43,1,2.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6735,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_75,75,35.414,1,2104.62,1,2320.79,1,,9,0.14,1,9.2,1,,9,0.52,1,2.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6736,NRS,Port Hacking,PHB20091018,2009-10-18,2009-10-19 10:10:00,-34.1192,151.2267,15,PHB20091018_100,100,35.391,1,2111.3,1,2323.88,1,,9,0.16,1,10.7,1,,9,0.59,1,3.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6737,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_0,0,35.457,1,2031.11,1,2327.99,1,,9,0.05,1,0.1,1,,9,0.1,1,0,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6738,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_10,10,35.455,1,,9,,9,,9,0.06,1,0.1,1,,9,0.09,1,0,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6739,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_20,20,35.469,1,2031.04,1,2325.75,1,,9,0.13,1,0.1,1,,9,0.1,1,0,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673a,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_25,25,35.44,1,,9,,9,,9,0.06,1,0.1,1,,9,0.12,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673b,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_30,30,35.453,1,,9,,9,,9,0.48,1,4.3,1,,9,0.41,1,1.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673c,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_40,40,35.463,1,2088.3,1,2324.88,1,,9,0.51,1,4,1,,9,0.39,1,1.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673d,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_50,50,35.419,1,,9,,9,,9,0.41,1,7.5,1,,9,0.57,1,3.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673e,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_60,60,35.383,1,2115.52,1,2320.63,1,,9,0.44,1,9.3,1,,9,0.68,1,4.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_673f,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_75,75,35.331,1,2115.97,1,2318.45,1,,9,0.04,1,10.1,1,,9,0.72,1,4.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6740,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 10:00:00,-34.1192,151.2267,22,PHB20091110_100,100,35.304,1,2118.85,1,2314.06,1,,9,0.02,1,10.2,1,,9,0.74,1,4.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6741,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_0,0,35.478,1,2033.19,1,2325.11,1,,9,0.02,1,0,1,,9,0.07,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6742,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_10,10,35.493,1,,9,,9,,9,0.05,1,0.1,1,,9,0.07,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6743,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_20,20,35.55,1,2034.99,1,2329.56,1,,9,0.03,1,0,1,,9,0.06,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6744,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_25,25,35.512,1,,9,,9,,9,0.01,1,0,1,,9,0,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6745,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_30,30,35.537,1,,9,,9,,9,0.02,1,0,1,,9,0.06,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6746,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_40,40,35.502,1,2037.2,1,2329.14,1,,9,0.12,1,0.1,1,,9,0.08,1,0.3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6747,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_50,50,35.491,1,,9,,9,,9,0.15,1,4.3,1,,9,0.32,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6748,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_60,60,35.473,1,2087.4,1,2325.38,1,,9,0.14,1,0,1,,9,0,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6749,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_75,75,35.455,1,2099.28,1,2323.27,1,,9,0.01,1,2.5,1,,9,0.18,1,0.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674a,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 09:29:00,-34.1192,151.2267,14,PHB20091206_100,100,35.425,1,2112.6,1,2321.15,1,,9,0.02,1,10,1,,9,0.65,1,4.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674b,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_0,0,35.488,1,2028.24,1,2326.2,1,,9,0.12,1,0.1,1,,9,0.08,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674c,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 11:05:00,-34.1192,151.2267,15,PHB20100119_10,10,35.474,1,,9,,9,,9,0.12,1,0,1,,9,0.08,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674d,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_20,20,35.484,1,2027.96,1,,9,,9,0.11,1,0,1,,9,0.09,1,2.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674e,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 11:05:00,-34.1192,151.2267,15,PHB20100119_25,25,35.476,1,,9,,9,,9,0.49,1,2.2,1,,9,0.25,1,1.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_674f,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 11:05:00,-34.1192,151.2267,15,PHB20100119_30,30,35.446,1,,9,,9,,9,0.15,1,1.8,1,,9,0.24,1,3.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6750,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_40,40,35.443,1,2079.51,1,2322.09,1,,9,0.31,1,4.5,1,,9,0.42,1,2.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6751,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 11:05:00,-34.1192,151.2267,15,PHB20100119_50,50,35.437,1,,9,,9,,9,1.9,2,9.3,1,,9,0.91,1,4.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6752,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_60,60,35.433,1,2101.16,1,2324.17,1,,9,1.45,2,5.8,1,,9,0.56,1,3.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6753,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_75,75,35.415,1,2134.73,1,2323.22,1,,9,0.4,1,11,1,,9,0.92,1,6.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6754,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:35:00,-34.1192,151.2267,15,PHB20100119_100,100,35.39,1,2127.63,1,2320.79,1,,9,0.19,1,11,1,,9,0.84,1,5.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6755,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_0,0,35.472,1,2024.68,1,2320.76,1,,9,0,1,0,1,,9,0.08,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6756,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_10,10,35.446,1,,9,,9,,9,0.25,1,0,1,,9,0.09,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6757,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_20,20,35.433,1,2026.66,1,2321.16,1,,9,0.15,1,0.1,1,,9,0.13,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6758,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_25,25,,9,,9,,9,,9,,9,,9,,9,,9,,9,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6759,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_30,30,35.466,1,,9,,9,,9,0.19,1,0.1,1,,9,0.12,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675a,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_40,40,35.481,1,2035.7,1,2323,1,,9,0.19,1,0.1,1,,9,0.07,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675b,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_50,50,35.497,1,,9,,9,,9,0.33,1,0.1,1,,9,0.09,1,0.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675c,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_60,60,35.418,1,2045.37,1,2318.53,1,,9,0.18,1,1.3,1,,9,0.23,1,1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675d,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_75,75,35.395,1,2118.36,1,2321.6,1,,9,0.69,2,8.8,1,,9,0.71,1,4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675e,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_100,100,35.306,1,2118.49,1,2314.67,1,,9,0.34,1,9.4,1,,9,0.71,1,3.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_675f,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_0,0,35.37,1,1998.4,1,2317.87,1,,9,0,1,0,1,,9,0.06,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6760,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:38:00,-34.1192,151.2267,17.5,PHB20100316_10,10,35.427,1,,9,,9,,9,0.05,1,0.1,1,,9,0.03,1,0.1,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6761,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_20,20,35.402,1,2011.54,1,2320.39,1,,9,0,1,0,1,,9,0.08,1,0.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6762,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:38:00,-34.1192,151.2267,17.5,PHB20100316_25,25,35.492,1,,9,,9,,9,0,1,0.2,1,,9,0.11,1,0.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6763,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:38:00,-34.1192,151.2267,17.5,PHB20100316_30,30,35.547,1,,9,,9,,9,0.13,1,5,1,,9,0.43,1,1.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6764,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_40,40,35.47,1,2099.51,1,2323.71,1,,9,0,1,7.4,1,,9,0.54,1,2.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6765,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:38:00,-34.1192,151.2267,17.5,PHB20100316_50,50,35.428,1,,9,,9,,9,0,1,8.7,1,,9,0.64,1,3.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6766,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_60,60,35.44,1,2111.32,1,2319.78,1,,9,0,1,9.3,1,,9,0.67,1,3.4,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6767,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_75,75,35.321,1,2118.52,1,2315.39,1,,9,0,1,10.5,1,,9,0.75,1,3.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6768,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 09:20:00,-34.1192,151.2267,17.5,PHB20100316_100,100,35.373,1,2122.77,1,2316.85,1,,9,0.01,1,10.9,1,,9,0.79,1,4.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6769,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_0,0,35.456,1,2012.44,1,2322.45,1,,9,0.05,1,0.1,1,,9,0.07,1,0.5,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676a,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_10,10,35.399,1,,9,,9,,9,0,1,0,1,,9,0.08,1,0.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676b,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_20,20,35.384,1,2014.19,1,2318.65,1,,9,0,1,0,1,,9,0.08,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676c,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_25,25,35.39,1,,9,,9,,9,0.16,1,0.1,1,,9,0.1,1,0.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676d,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_30,30,35.381,1,,9,,9,,9,0.38,1,0,1,,9,0.28,1,0.8,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676e,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_40,40,35.392,1,2020.67,1,2317.75,1,,9,0.05,1,0.2,1,,9,0.11,1,0.9,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_676f,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_50,50,35.44,1,,9,,9,,9,0.02,1,3.7,1,,9,0.34,1,1.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6770,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_60,60,35.444,1,2073.45,1,2324.6,1,,9,0,1,5.5,1,,9,0.46,1,2.2,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6771,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_75,75,35.441,1,2092.95,1,2319.74,1,,9,0.08,1,7.3,1,,9,0.59,1,2.7,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6772,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:33:00,-34.1192,151.2267,16.5,PHB20100413_100,100,35.441,1,2100.78,1,2322.36,1,,9,0,1,8.2,1,,9,0.65,1,3,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6773,NRS,Port Hacking,PHB20100510,2010-05-10,2010-05-11 09:28:00,-34.1192,151.2267,19.5,PHB20100510_0,0,35.33,1,1992.09,1,2316.54,1,,9,0,1,0.1,1,,9,0.08,1,0.6,1,,POINT (151.22667 -34.11923)
bgc_chemistry_data.fid-69bb3c22_19109cfb4e1_6774,NRS,Port Hacking,PHB20100510,2010-05-10,2010-05-11 09:28:00,-34.1192,151.2267,19.5,PHB20100510_10,10,35.328,1,,9,,9,,9,0.05,1,0.1,1,,9,0.09,1,0.6,1,,POINT (151.22667 -34.11923)
