FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleID,SampleDepth_m,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,geom
bgc_pigments_data.fid-736cf608_19109cfb83b_70f3,NRS,Port Hacking,PHB20090223,2009-02-23,2009-02-24 12:34:00,-34.1192,151.2267,17.75,PHB20090223_WC,WC,0,0.013,0,0,,,0.024,0,0.21,0.033,0,0.027,0.029,,0.014,0,0.014,0.005,0,0.21,0,0.033,0,0,0.044,0,0.039,0,0,0,0,0.005,0,0,0,0,0.008,0,0,0.004,0.024,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f4,NRS,Port Hacking,PHB20090422,2009-04-22,2009-04-23 11:38:00,-34.1192,151.2267,13.25,PHB20090422_WC,WC,0.006,0.016,0,0,,,0.028,0,0.208,0.039,0,0.027,0.021,,0,0,0.012,0,0,0.224,0.016,0.039,0,0,0.022,0,0.047,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.028,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f5,NRS,Port Hacking,PHB20090518,2009-05-18,2009-05-19 11:59:00,-34.1192,151.2267,11.5,PHB20090518_WC,WC,0.011,0.017,0,0,,,0.022,0,0.334,0.031,0,0.053,0.045,,0.072,0,0.017,0,0,0.346,0.012,0.031,0,0,0.119,0,0.052,0,0,0,0,0.004,0,0.094,0,0,0.011,0,0,0,0.027,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f6,NRS,Port Hacking,PHB20090623,2009-06-23,2009-06-24 11:04:00,-34.1192,151.2267,12,PHB20090623_WC,WC,0.009,0.017,0,0,,,0.021,0,0.271,0.036,0,0.031,0.03,,0.027,0,0.013,0,0,0.271,0,0.036,0,0,0.061,0,0.051,0,0,0,0,0.004,0,0,0,0,0.01,0,0,0.003,0.012,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f7,NRS,Port Hacking,PHB20090714,2009-07-14,2009-07-15 09:15:00,-34.1192,151.2267,10,PHB20090714_WC,WC,0.026,0.01,0,0,,,0.022,0,0.609,0.058,0.019,0.064,0.042,,0,0,0.029,0,0,0.609,0,0.058,0,0,0.186,0,0.044,0,0,0,0,0.006,0,0,0,0,0.015,0,0,0.006,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f8,NRS,Port Hacking,PHB20090819,2009-08-19,2009-08-20 10:20:00,-34.1192,151.2267,15.5,PHB20090819_WC,WC,0.029,0.022,0,0,,,0.016,0,0.475,0.103,0.008,0.062,0.028,,0,0,0.023,0.003,0,0.475,0,0.103,0,0,0.053,0,0.057,0,0,0,0,0.011,0.048,0,0,0,0.03,0,0,0.009,0.01,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70f9,NRS,Port Hacking,PHB20090920,2009-09-20,2009-09-21 09:17:00,-34.1192,151.2267,16,PHB20090920_WC,WC,0.006,0.019,0,0,,,0.007,0,0.519,0.025,0,0.066,0.034,,0.155,0,0.039,0.007,0,0.519,0,0.025,0,0,0.235,0,0.03,0,0,0,0,0.003,0.006,0,0,0,0.008,0,0,0.003,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70fa,NRS,Port Hacking,PHB20090924,2009-09-24,2009-09-25 08:45:00,-34.1192,151.2267,10.75,PHB20090924_WC,WC,0.008,0.042,0,0,,,0.022,0,1.389,0.057,0.124,0,0.132,,0.961,0,0.105,0.01,0,1.389,0,0.057,0,0,0.805,0,0.044,0,0,0,0,0.006,0.031,0,0,0,0.009,0,0,0,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70fb,NRS,Port Hacking,PHB20091011,2009-10-11,2009-10-12 11:18:00,-34.1192,151.2267,14,PHB20091011_WC,WC,0.047,0.027,0,0.008,,,0.033,0,0.622,0.056,0,0.09,0.053,,0,0,0.042,0.007,0,0.622,0,0.056,0,0,0.078,0,0.094,0,0,0,0,0.006,0.045,0,0,0,0.013,0,0,0.006,0.007,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70fc,NRS,Port Hacking,PHB20091110,2009-11-10,2009-11-11 11:30:00,-34.1192,151.2267,22,PHB20091110_WC,WC,0,0.014,0,0,,,0.017,0,0.471,0,0,0.076,0.124,,0.184,0,0.033,0.012,0,0.471,0,0,0,0,0.3,0,0.026,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70fd,NRS,Port Hacking,PHB20091206,2009-12-06,2009-12-07 11:04:00,-34.1192,151.2267,14,PHB20091206_WC,WC,0.003,0.01,0.002,0.004,,,0.017,0,0.272,0.063,0.027,0,0.012,,0,0,0.013,0.003,0,0.272,0,0.063,0,0,0.042,0,0.034,0,0.003,0,0,0.007,0.011,0,0,0,0.014,0,0,0.006,0.036,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70fe,NRS,Port Hacking,PHB20100119,2010-01-19,2010-01-20 09:30:00,-34.1192,151.2267,15,PHB20100119_WC,WC,0.023,0.047,0.002,0,,,0.068,0,1.843,0.038,0,0.35,0.177,,0,0,0.113,0.009,0,1.843,0,0.038,0,0,0.769,0,0.097,0,0,0,0,0,0.054,0.116,0,0,0.013,0,0,0.004,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_70ff,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 00:00:00,-34.1192,151.2267,17.5,PHB20100218_0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7100,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 00:00:00,-34.1192,151.2267,17.5,PHB20100218_20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7101,NRS,Port Hacking,PHB20100218,2010-02-18,2010-02-19 09:20:00,-34.1192,151.2267,17.5,PHB20100218_WC,WC,0,0.018,0,0,,,0.01,0,0.253,0.031,0,0.014,0,,0,0,0.01,0,0,0.253,0,0.031,0,0,0.025,0,0.031,0,0,0,0,0,0,0,0,0,0.006,0,0,0.004,0.077,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7102,NRS,Port Hacking,PHB20100316,2010-03-16,2010-03-17 10:38:00,-34.1192,151.2267,17.5,PHB20100316_WC,WC,0,0.01,0,0,,,0.02,0,0.301,0.039,0.045,0,0.029,,0,0,0.014,0,0,0.301,0,0.039,0,0,0.081,0,0.032,0,0.003,0,0,0,0.01,0,0,0,0,0,0,0,0.036,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7103,NRS,Port Hacking,PHB20100413,2010-04-13,2010-04-14 09:18:00,-34.1192,151.2267,16.5,PHB20100413_WC,WC,0.015,0.049,0.004,0,,,0.023,0,0.494,0.097,0,0.033,0.018,,0,0,0.013,0,0,0.5,0.006,0.097,0,0,0.042,0,0.044,0,0,0,0,0.01,0.01,0,0,0,0.022,0,0,0.007,0.123,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7104,NRS,Port Hacking,PHB20100510,2010-05-10,2010-05-11 09:13:00,-34.1192,151.2267,19.5,PHB20100510_WC,WC,0.005,0.017,0,0,,,0.047,0,0.325,0.067,0.05,0,0.035,,0,0,0.015,0,0,0.34,0.015,0.067,0,0,0.052,0,0.062,0,0,0,0,0.006,0,0,0,0,0.014,0,0,0.005,0.036,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7105,NRS,Port Hacking,PHB20100609,2010-06-09,2010-06-09 11:08:00,-34.1192,151.2267,20.5,PHB20100609_25,25,0.009,0.01,0.003,0,,,0.018,0,0.245,0.057,0,0.024,0.009,,0,0,0.009,0,0,0.252,0.007,0.057,0,0,0.035,0,0.029,0,0,0,0,0.006,0,0,0,0,0.011,0,0,0.004,0.029,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7106,NRS,Port Hacking,PHB20100609,2010-06-09,2010-06-09 10:53:00,-34.1192,151.2267,20.5,PHB20100609_WC,WC,0.011,0.018,0,0,,,0.019,0,0.269,0.058,0,0.026,0.021,,0,0,0.009,0,0,0.276,0.007,0.058,0,0,0.033,0,0.033,0,0,0,0,0.006,0.006,0,0,0,0.012,0,0,0.005,0.03,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7107,NRS,Port Hacking,PHB20100702,2010-07-02,2010-07-02 11:50:00,-34.1192,151.2267,13.5,PHB20100702_25,25,0.011,0.006,0,0,,,0.04,0,0.407,0.084,0,0.036,0.022,,0,0,0.011,0,0,0.407,0,0.084,0,0,0.058,0,0.078,0,0,0,0,0.006,0,0,0,0,0.019,0,0,0.004,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7108,NRS,Port Hacking,PHB20100702,2010-07-02,2010-07-02 11:35:00,-34.1192,151.2267,13.5,PHB20100702_WC,WC,0.015,0.017,0,0,,,0.052,0,0.489,0.09,0,0.054,0.056,,0,0,0.019,0,0,0.489,0,0.09,0,0,0.074,0,0.103,0,0,0,0,0.011,0.008,0,0,0,0.023,0,0,0.007,0.006,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7109,NRS,Port Hacking,PHB20100817,2010-08-17,2010-08-18 09:45:00,-34.1192,151.2267,15,PHB20100817_25,25,0.084,0.041,0,0.011,,,0.034,0,0.801,0.099,0,0,0.079,,0.438,0,0.031,0,0,0.801,0,0.099,0,0,0.202,0,0.068,0,0,0,0,0.013,0.014,0,0,0,0.029,0,0,0.006,0.008,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710a,NRS,Port Hacking,PHB20100817,2010-08-17,2010-08-18 09:30:00,-34.1192,151.2267,15,PHB20100817_WC,WC,0.064,0.03,0,0,,,0.042,0,0.658,0.112,0,0,0.069,,0.426,0,0.034,0,0,0.658,0,0.112,0,0,0.163,0,0.091,0,0,0,0,0.015,0.012,0,0,0,0.035,0,0,0.007,0.014,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710b,NRS,Port Hacking,PHB20100908,2010-09-08,2010-09-09 09:45:00,-34.1192,151.2267,,PHB20100908_25,25,0.019,0.038,0,0.009,,,0.02,0,1.495,0.067,0.435,0,0.151,,0,0,0.061,0,0,1.495,0,0.067,0,0,0.656,0,0.049,0,0,0,0,0.009,0.016,0,0,0,0.019,0,0,0.004,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710c,NRS,Port Hacking,PHB20100908,2010-09-08,2010-09-09 09:30:00,-34.1192,151.2267,,PHB20100908_WC,WC,0.011,0.034,0,0,,,0.017,0,1.752,0.062,0.364,0,0.169,,0,0,0.068,0,0,1.752,0,0.062,0,0,0.686,0,0.041,0,0,0,0,0.008,0,0,0,0,0.017,0,0,0.003,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710d,NRS,Port Hacking,PHB20101019,2010-10-19,2010-10-20 10:55:00,-34.1192,151.2267,19.5,PHB20101019_25,25,0.006,0.006,0,0.01,,,0.039,0,0.299,0.026,0,0.037,0.03,,0,0,0.024,0.008,0,0.299,0,0.026,0,0,0.066,0,0.071,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710e,NRS,Port Hacking,PHB20101019,2010-10-19,2010-10-20 10:45:00,-34.1192,151.2267,19.5,PHB20101019_WC,WC,0,0,0,0,,,0.036,0,0.268,0.024,0,0.035,0.03,,0,0,0.02,0,0,0.268,0,0.024,0,0,0.054,0,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_710f,NRS,Port Hacking,PHB20101110,2010-11-10,2010-11-11 09:12:00,-34.1192,151.2267,16,PHB20101110_25,25,0.018,0.024,0.009,0.023,,,0.042,0,0.728,0.193,0.003,0.081,0.053,,0,0,0.028,0.008,0,0.728,0,0.193,0,0,0.053,0,0.131,0,0.006,0,0,0.025,0.038,0,0,0,0.063,0,0,0.005,0.027,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7110,NRS,Port Hacking,PHB20101110,2010-11-10,2010-11-11 09:19:00,-34.1192,151.2267,16,PHB20101110_WC,WC,0.011,0.016,0,0,,,0.033,0,0.322,0.061,0,0.033,0.026,,0,0,0.014,0,0,0.322,0,0.061,0,0,0.037,0,0.07,0,0,0,0,0.007,0.008,0,0,0,0.021,0,0,0.004,0.01,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7111,NRS,Port Hacking,PHB20101213,2010-12-13,2010-12-14 09:45:00,-34.1192,151.2267,8.5,PHB20101213_25,25,0.031,0.054,0,0.014,,,0.024,0,1.916,0.081,0,0.309,0.259,,0,0,0.122,0.013,0,1.916,0,0.081,0,0,0.976,0,0.014,0,0,0,0,0.01,0.04,0.232,0.605,0,0.024,0,0,0.008,0.01,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7112,NRS,Port Hacking,PHB20101213,2010-12-13,2010-12-14 09:34:00,-34.1192,151.2267,8.5,PHB20101213_WC,WC,0.018,0.03,0,0,,,0.042,0,0.851,0.038,0.214,0,0.147,,0,0,0.067,0.012,0,0.851,0,0.038,0,0,0.482,0,0.007,0,0,0,0,0,0.04,0,0,0,0.007,0,0,0.004,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7113,NRS,Port Hacking,PHB20110203,2011-02-03,2011-02-04 10:13:00,-34.1192,151.2267,18,PHB20110203_25,25,0.006,0.023,0,0.013,,,0.042,0,0.684,0.059,0,0.108,0.104,,0.066,0,0.042,0.005,0,0.691,0.007,0.059,0,0,0.275,0,0.05,0,0.01,0,0,0.008,0.024,0,0,0,0.015,0,0,0.004,0.012,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7114,NRS,Port Hacking,PHB20110203,2011-02-03,2011-02-04 11:50:00,-34.1192,151.2267,18,PHB20110203_WC,WC,0,0.015,0,0.006,,,0.023,0,0.269,0.03,0,0.04,0.037,,0.037,0,0.016,0.007,0,0.278,0.009,0.03,0,0,0.101,0,0.032,0,0.004,0,0,0.006,0.009,0,0,0,0.009,0,0,0.004,0.028,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7115,NRS,Port Hacking,PHB20110228,2011-02-28,2011-03-01 09:30:00,-34.1192,151.2267,20.5,PHB20110228_WC,WC,0.008,0.03,0,0,,,0.028,0,0.413,0.161,0.006,0.036,0.029,,0,0,0.008,0,0,0.44,0.027,0.161,0,0,0.019,0,0.049,0,0.025,0,0,0.023,0.013,0,0,0.005,0.031,0,0,0.011,0.044,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7116,NRS,Port Hacking,PHB20110329,2011-03-29,2011-03-30 09:48:00,-34.1192,151.2267,21,PHB20110329_25,25,0,0.016,0,0,,,0.005,0,0.088,0,0,0.009,0.005,,0.01,0,0.004,0,0,0.162,0.074,0,0,0,0.007,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7117,NRS,Port Hacking,PHB20110329,2011-03-29,2011-03-30 09:33:00,-34.1192,151.2267,21,PHB20110329_WC,WC,0,0.021,0,0,,,0.03,0,0.16,0.05,0,0.025,0.025,,0.008,0,0.009,0,0,0.237,0.077,0.063,0.013,0,0.015,0,0.04,0,0.004,0,0,0.005,0.006,0,0,0,0.006,0,0,0.002,0.073,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7118,NRS,Port Hacking,PHB20110420,2011-04-20,2011-04-21 09:51:00,-34.1192,151.2267,19,PHB20110420_25,25,0,0.022,0,0.004,,,0.015,0,0.198,0.031,0,0.017,0.014,,0.005,0,0.007,0,0,0.245,0.047,0.036,0.005,0,0.011,0,0.03,0,0.007,0,0,0.003,0.006,0,0,0,0.005,0,0,0.004,0.066,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7119,NRS,Port Hacking,PHB20110420,2011-04-20,2011-04-21 11:30:00,-34.1192,151.2267,19,PHB20110420_WC,WC,0,0.026,0,0,,,0.034,0,0.234,0.056,0,0.027,0.027,,0.011,0,0.008,0,0,0.289,0.055,0.073,0.017,0,0.02,0,0.046,0,0.007,0,0,0.008,0.006,0,0,0,0.011,0,0,0.004,0.053,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711a,NRS,Port Hacking,PHB20110517,2011-05-17,2011-05-18 09:40:00,-34.1192,151.2267,14.5,PHB20110517_25,25,0.033,0.032,0.008,0,,,0.056,0,0.629,0.152,0,0.071,0.056,,0.022,0,0.026,0.008,0,0.651,0.022,0.152,0,0,0.058,0,0.092,0,0.016,0,0,0.021,0.009,0,0,0,0.04,0,0,0.014,0.053,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711b,NRS,Port Hacking,PHB20110517,2011-05-17,2011-05-18 09:40:00,-34.1192,151.2267,14.5,PHB20110517_WC,WC,0.029,0.034,0.006,0,,,0.055,0,0.601,0.156,0,0.076,0.056,,0.012,0,0.022,0.003,0,0.624,0.023,0.156,0,0,0.053,0,0.093,0,0.013,0,0,0.019,0.009,0.047,0,0.004,0.04,0,0,0.015,0.046,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711c,NRS,Port Hacking,PHB20110619,2011-06-19,2011-06-20 09:49:00,-34.1192,151.2267,14,PHB20110619_25,25,0.02,0.025,0,0,,,0.052,0,0.491,0.064,0,0.058,0.047,,0.02,0,0.026,0,0,0.51,0.019,0.064,0,0,0.084,0,0.081,0,0.004,0,0,0.009,0.005,0,0,0,0.016,0,0,0.005,0.045,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711d,NRS,Port Hacking,PHB20110619,2011-06-19,2011-06-20 09:44:00,-34.1192,151.2267,14,PHB20110619_WC,WC,0.019,0.023,0,0,,,0.058,0,0.517,0.067,0,0.066,0.06,,0.017,0,0.03,0.005,0,0.532,0.015,0.067,0,0,0.103,0,0.083,0,0,0,0,0.007,0.007,0,0,0,0.015,0,0,0.006,0.035,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711e,NRS,Port Hacking,PHB20110717,2011-07-17,2011-07-18 09:53:00,-34.1192,151.2267,10,PHB20110717_25,25,0.042,0.049,0.003,0.004,,,0.046,0,1.271,0.123,0,0.162,0.119,,0.067,0,0.057,0.003,0,1.271,0,0.123,0,0,0.369,0,0.133,0,0,0,0,0.013,0.014,0.035,0,0,0.027,0,0,0.012,0.02,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_711f,NRS,Port Hacking,PHB20110717,2011-07-17,2011-07-18 09:38:00,-34.1192,151.2267,10,PHB20110717_WC,WC,0.033,0.03,0,0,,,0.03,0,0.775,0.074,0,0.087,0.06,,0.045,0,0.032,0,0,0.775,0,0.074,0,0,0.224,0,0.077,0,0,0,0,0.012,0.007,0.054,0,0,0.02,0,0,0.006,0.013,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7120,NRS,Port Hacking,PHB20110829,2011-08-29,2011-08-29 10:18:00,-34.1192,151.2267,26,PHB20110829_25,25,0.006,0.014,0,0,,,0.01,0,0.493,0.018,0.016,0.066,0.033,,0,0,0.018,0,0,0.493,0,0.018,0,0,0.172,0,0.033,0,0,0,0,0.002,0.011,0,0,0,0.004,0,0,0.002,0.004,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7121,NRS,Port Hacking,PHB20110829,2011-08-29,2011-08-29 10:03:00,-34.1192,151.2267,26,PHB20110829_WC,WC,0.005,0.011,0,0.008,,,0.019,0,0.328,0.028,0.008,0.039,0.031,,0,0,0.014,0,0,0.328,0,0.028,0,0,0.098,0,0.031,0,0,0,0,0.003,0.009,0,0,0,0.005,0,0,0.002,0.007,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7122,NRS,Port Hacking,PHB20110914,2011-09-14,2011-09-15 09:58:00,-34.1192,151.2267,15,PHB20110914_25,25,0.013,0.032,0,0,,,0.036,0,0.901,0.115,0,0.135,0.054,,0.099,0,0.035,0.006,0,0.901,0,0.115,0,0,0.283,0,0.072,0,0,0,0,0.013,0.016,0,0,0,0.031,0,0,0.011,0.042,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7123,NRS,Port Hacking,PHB20110914,2011-09-14,2011-09-15 09:43:00,-34.1192,151.2267,15,PHB20110914_WC,WC,0.009,0.029,0.002,0,,,0.026,0,0.885,0.083,0,0.119,0.05,,0.049,0,0.034,0.007,0,0.885,0,0.083,0,0,0.299,0,0.056,0,0,0,0,0.009,0.01,0.063,0,0,0.02,0,0,0.005,0.022,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7124,NRS,Port Hacking,PHB20111018,2011-10-18,2011-10-19 10:09:00,-34.1192,151.2267,11,PHB20111018_25,25,0.014,0.034,0,0.01,,,0.051,0,0.718,0.295,0.012,0.084,0.048,,0,0,0.022,0,0,0.718,0,0.295,0,0,0.068,0,0.101,0,0.03,0,0,0.034,0.017,0,0,0,0.086,0,0,0.021,0.009,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7125,NRS,Port Hacking,PHB20111018,2011-10-18,2011-10-19 10:09:00,-34.1192,151.2267,11,PHB20111018_WC,WC,0.005,0.027,0,0,,,0.016,0,0.76,0.116,0,0.093,0.071,,0.047,0,0.026,0.004,0,0.76,0,0.116,0,0,0.254,0,0.041,0,0.015,0,0,0.016,0.011,0,0,0,0.041,0.052,0,0.014,0.013,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7126,NRS,Port Hacking,PHB20111117,2011-11-17,2011-11-18 09:51:00,-34.1192,151.2267,15,PHB20111117_25,25,0.016,0.028,0.002,0.006,,,0.013,0,0.704,0.028,0,0.117,0.056,,0.15,0,0.045,0,0,0.704,0,0.028,0,0,0.292,0,0.053,0,0,0,0,0.004,0.053,0.061,0,0,0.008,0,0,0.009,0,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7127,NRS,Port Hacking,PHB20111117,2011-11-17,2011-11-18 09:51:00,-34.1192,151.2267,15,PHB20111117_WC,WC,0.006,0.02,0.004,0,,,0.014,0,0.592,0.019,0.016,0.071,0.046,,0,0,0.048,0.006,0,0.592,0,0.019,0,0,0.206,0,0.04,0,0,0,0,0.002,0.034,0,0,0,0.006,0.042,0,0.007,0,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7128,NRS,Port Hacking,PHB20111206,2011-12-06,2011-12-07 09:45:00,-34.1192,151.2267,15,PHB20111206_25,25,0,0.012,0,0,,,0.009,0,0.161,0.029,0.004,0.018,0.015,,0,0,0.008,0,0,0.17,0.009,0.029,0,0,0.021,0,0.037,0,0,0,0,0.004,0.009,0,0,0,0.007,0,0,0.002,0.03,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_7129,NRS,Port Hacking,PHB20111206,2011-12-06,2011-12-07 11:13:00,-34.1192,151.2267,15,PHB20111206_WC,WC,0,0.016,0,0.006,,,0.009,0,0.305,0.027,0.009,0.036,0.035,,0,0,0.014,0,0,0.311,0.006,0.027,0,0,0.103,0,0.033,0,0,0,0,0.003,0.011,0,0,0,0.006,0,0,0.003,0.021,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_712a,NRS,Port Hacking,PHB20120212,2012-02-12,2012-02-13 10:15:00,-34.1192,151.2267,13.5,PHB20120212_25,25,0.008,0.017,0,0.004,,,0,0,0.374,0.102,0.017,0.03,0.009,,0,0,0.004,0,0,0.374,0,0.102,0,0,0.027,0,0.016,0,0.007,0,0,0.009,0.008,0,0,0,0.021,0,0,0.003,0.051,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_712b,NRS,Port Hacking,PHB20120212,2012-02-12,2012-02-13 10:03:00,-34.1192,151.2267,13.5,PHB20120212_WC,WC,0.003,0.01,0,0,,,0,0,0.246,0.049,0.005,0.017,0.009,,0.017,0,0.003,0,0,0.246,0,0.049,0,0,0.036,0,0.008,0,0.004,0,0,0.003,0,0.034,0.061,0,0.009,0,0,0.001,0.046,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_712c,NRS,Port Hacking,PHB20120311,2012-03-11,2012-03-12 09:15:00,-34.1192,151.2267,17.5,PHB20120311_25,25,0.004,0.012,0,0,,,0.018,0,0.248,0.053,0.005,0.031,0.028,,0,0,0.011,0,0,0.248,0,0.053,0,0,0.02,0,0.064,0,0.005,0,0,0.005,0.017,0,0,0,0.004,0,0,0.003,0.014,1,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_712d,NRS,Port Hacking,PHB20120311,2012-03-11,2012-03-12 09:09:00,-34.1192,151.2267,17.5,PHB20120311_WC,WC,0.005,0.01,0,0,,,0.019,0,0.308,0.051,0.006,0.037,0.029,,0,0,0.015,0,0,0.308,0,0.051,0,0,0.034,0,0.062,0,0.003,0,0,0.005,0.024,0,0,0,0.005,0,0,0.004,0.007,2,POINT (151.22667 -34.11923)
bgc_pigments_data.fid-736cf608_19109cfb83b_712e,NRS,Port Hacking,PHB20120517,2012-05-17,2012-05-18 09:13:00,-34.1192,151.2267,11,PHB20120517_25,25,0.014,0.021,0,0.005,,,0.029,0,0.519,0.067,0.015,0.068,0.061,,0,0,0.023,0,0,0.531,0.012,0.067,0,0,0.135,0,0.068,0,0,0,0,0.007,0.005,0,0,0,0.014,0,0,0.004,0.031,1,POINT (151.22667 -34.11923)
